bloom,tree,Source,Length,Comment,Collection,Days_from_Jan_1st,GDDs_from_Jan_1st_2018_C,Days_from_bloom_date_2018,GDDs_from_bloom_date_2018_C
early,27-03-25,bud10_flower.tif,0.030899103,p,20_Sep,262,2295,137,2111
early,27-03-25,bud1_flower.tif,0.02380196,p,20_Sep,262,2295,137,2111
early,27-03-25,bud2_flower.tif,0.027619997,p,20_Sep,262,2295,137,2111
early,27-03-25,bud3_flower.tif,0.030018813,p,20_Sep,262,2295,137,2111
early,27-03-25,bud4_flower.tif,0.036408414,p,20_Sep,262,2295,137,2111
early,27-03-25,bud5_flower.tif,0.027080031,p,20_Sep,262,2295,137,2111
early,27-03-25,bud6_flower.tif,0.032987593,p,20_Sep,262,2295,137,2111
early,27-03-25,bud7_flower.tif,0.034669557,p,20_Sep,262,2295,137,2111
early,27-03-25,bud8_flower.tif,0.02519739,p,20_Sep,262,2295,137,2111
early,27-03-25,bud9_flower.tif,0.027096582,p,20_Sep,262,2295,137,2111
early,27-03-46,bud10_flower.tif,0.016856672,p,20_Sep,262,2295,137,2111
early,27-03-46,bud1_flower.tif,0.027701207,p,20_Sep,262,2295,137,2111
early,27-03-46,bud2_flower.tif,0.019169098,p,20_Sep,262,2295,137,2111
early,27-03-46,bud3_flower'.tif,0.02833141,p,20_Sep,262,2295,137,2111
early,27-03-46,bud3_flower.tif,0.023197356,p,20_Sep,262,2295,137,2111
early,27-03-46,bud5_flower.tif,0.022723443,p,20_Sep,262,2295,137,2111
early,27-03-46,bud6_flower.tif,0.018860718,p,20_Sep,262,2295,137,2111
early,27-03-46,bud7_flower.tif,0.018940544,p,20_Sep,262,2295,137,2111
early,27-03-46,bud8_flower.tif,0.0202312,p,20_Sep,262,2295,137,2111
early,27-03-46,bud9_flower.tif,0.024683795,p,20_Sep,262,2295,137,2111
early,27-04-34,bud10_flower.tif,0.022859322,p,20_Sep,262,2295,136,2105
early,27-04-34,bud11_flower.tif,0.018954671,p,20_Sep,262,2295,136,2105
early,27-04-34,bud1_flower.tif,0.016215549,p,20_Sep,262,2295,136,2105
early,27-04-34,bud2_flower.tif,0.017971578,p,20_Sep,262,2295,136,2105
early,27-04-34,bud3_flower.tif,0.019384653,p,20_Sep,262,2295,136,2105
early,27-04-34,bud4_flower.tif,0.014389253,p,20_Sep,262,2295,136,2105
early,27-04-34,bud5_flower.tif,0.012784072,p,20_Sep,262,2295,136,2105
early,27-04-34,bud6_flower.tif,0.017585432,p,20_Sep,262,2295,136,2105
early,27-04-34,bud7_flower.tif,0.013731065,p,20_Sep,262,2295,136,2105
early,27-04-34,bud8_flower.tif,0.017340465,p,20_Sep,262,2295,136,2105
early,27-04-34,bud9_flower.tif,0.017930965,p,20_Sep,262,2295,136,2105
late,27-02-19,bud10_flower.tif,0.019481598,p,20_Sep,262,2295,127,2021
late,27-02-19,bud1_flower.tif,0.021782272,p,20_Sep,262,2295,127,2021
late,27-02-19,bud2_flower.tif,0.024254261,p,20_Sep,262,2295,127,2021
late,27-02-19,bud3_flower.tif,0.020184429,p,20_Sep,262,2295,127,2021
late,27-02-19,bud4_flower.tif,0.024590302,p,20_Sep,262,2295,127,2021
late,27-02-19,bud5_flower.tif,0.021869028,p,20_Sep,262,2295,127,2021
late,27-02-19,bud6_flower.tif,0.024947208,p,20_Sep,262,2295,127,2021
late,27-02-19,bud7_flower.tif,0.023109964,p,20_Sep,262,2295,127,2021
late,27-02-19,bud8_flower.tif,0.018868818,p,20_Sep,262,2295,127,2021
late,27-02-19,bud9_flower2.tif,0.021277112,p,20_Sep,262,2295,127,2021
late,27-03-08,bud10_flower.tif,0.016683941,p,20_Sep,262,2295,130,2055
late,27-03-08,bud1_flower.tif,0.011838255,p,20_Sep,262,2295,130,2055
late,27-03-08,bud2_flower.tif,0.010089505,p,20_Sep,262,2295,130,2055
late,27-03-08,bud3_flower.tif,0.01685839,p,20_Sep,262,2295,130,2055
late,27-03-08,bud4_flower.tif,0.011102771,p,20_Sep,262,2295,130,2055
late,27-03-08,bud5_flower.tif,0.010356954,p,20_Sep,262,2295,130,2055
late,27-03-08,bud6_flower.tif,0.015445167,p,20_Sep,262,2295,130,2055
late,27-03-08,bud7_flower.tif,0.012156155,p,20_Sep,262,2295,130,2055
late,27-03-08,bud8_flower.tif,0.009553392,p,20_Sep,262,2295,130,2055
late,27-03-08,bud9_flower.tif,0.009699881,p,20_Sep,262,2295,130,2055
late,27-04-12,bud8_flower.tif,0.012412951,p,20_Sep,262,2295,128,2033
late,27-04-12,bud10_flower.tif,0.013599595,p,20_Sep,262,2295,128,2033
late,27-04-12,bud9_flower.tif,0.014516101,p,20_Sep,262,2295,128,2033
late,27-04-12,bud3_flower.tif,0.014950282,p,20_Sep,262,2295,128,2033
late,27-04-12,bud5_flower.tif,0.016563083,p,20_Sep,262,2295,128,2033
late,27-04-12,bud7_flower.tif,0.017799653,p,20_Sep,262,2295,128,2033
late,27-04-12,bud6_flower.tif,0.018050177,p,20_Sep,262,2295,128,2033
late,27-04-12,bud4_flower.tif,0.018166077,p,20_Sep,262,2295,128,2033
late,27-04-12,bud1_flower.tif,0.018978273,p,20_Sep,262,2295,128,2033
late,27-04-12,bud2_flower.tif,0.019660303,p,20_Sep,262,2295,128,2033
mid,balaton,bud10_flower.tif,0.019895056,p,20_Sep,262,2295,135,2094
mid,balaton,bud9_flower.tif,0.020053946,p,20_Sep,262,2295,135,2094
mid,balaton,bud8_flower.tif,0.020247414,p,20_Sep,262,2295,135,2094
mid,balaton,bud7_flower.tif,0.016585525,p,20_Sep,262,2295,135,2094
mid,balaton,bud6_flower.tif,0.015740854,p,20_Sep,262,2295,135,2094
mid,balaton,bud5_flower.tif,0.018197481,p,20_Sep,262,2295,135,2094
mid,balaton,bud4_flower.tif,0.012856952,p,20_Sep,262,2295,135,2094
mid,balaton,bud3_flower.tif,0.015803422,p,20_Sep,262,2295,135,2094
mid,balaton,bud2_flower.tif,0.017831127,p,20_Sep,262,2295,135,2094
mid,balaton,bud1_flower.tif,0.019879414,p,20_Sep,262,2295,135,2094
mid,mont,bud10_flower2.tif,0.016195756,p,20_Sep,262,2295,135,2094
mid,mont,bud1_flower.tif,0.018512292,p,20_Sep,262,2295,135,2094
mid,mont,bud2_flower.tif,0.021488898,p,20_Sep,262,2295,135,2094
mid,mont,bud3_flower.tif,0.018489327,p,20_Sep,262,2295,135,2094
mid,mont,bud4_flower.tif,0.021650396,p,20_Sep,262,2295,135,2094
mid,mont,bud5_flower.tif,0.017375878,p,20_Sep,262,2295,135,2094
mid,mont,bud6_flower.tif,0.01696991,p,20_Sep,262,2295,135,2094
mid,mont,bud7_flower.tif,0.019077536,p,20_Sep,262,2295,135,2094
mid,mont,bud8_flower.tif,0.023258711,p,20_Sep,262,2295,135,2094
mid,mont,bud9_flower.tif,0.018703423,p,20_Sep,262,2295,135,2094
early,27-03-25,bud10_flower_l.tif,0.043711405,p,30_Oct,302,2538,177,2354
early,27-03-25,bud1_flower_s.tif,0.028607867,p,30_Oct,302,2538,177,2354
early,27-03-25,bud2_flower_s.tif,0.030045708,p,30_Oct,302,2538,177,2354
early,27-03-25,bud3_flower_s.tif,0.033842022,p,30_Oct,302,2538,177,2354
early,27-03-25,bud4_flower_l.tif,0.031350109,p,30_Oct,302,2538,177,2354
early,27-03-25,bud5_flower_l.tif,0.045418195,p,30_Oct,302,2538,177,2354
early,27-03-25,bud6_flower_l.tif,0.05153264,p,30_Oct,302,2538,177,2354
early,27-03-25,bud7_flower_l.tif,0.043841742,p,30_Oct,302,2538,177,2354
early,27-03-25,bud8_flower_l.tif,0.046758801,p,30_Oct,302,2538,177,2354
early,27-03-25,bud9_flower_l.tif,0.038856881,p,30_Oct,302,2538,177,2354
early,27-03-46,bud9_flower_s.tif,0.03584007,p,30_Oct,302,2538,177,2354
early,27-03-46,bud8_flower_s.tif,0.036185422,p,30_Oct,302,2538,177,2354
early,27-03-46,bud7_flower_s.tif,0.037076949,p,30_Oct,302,2538,177,2354
early,27-03-46,bud6_flower_s.tif,0.0372971,p,30_Oct,302,2538,177,2354
early,27-03-46,bud5_flower_l.tif,0.035112396,p,30_Oct,302,2538,177,2354
early,27-03-46,bud4_flower_l.tif,0.040180069,p,30_Oct,302,2538,177,2354
early,27-03-46,bud3_flower_l.tif,0.029890113,p,30_Oct,302,2538,177,2354
early,27-03-46,bud2_flower_l.tif,0.035160291,p,30_Oct,302,2538,177,2354
early,27-03-46,bud1_flower_l.tif,0.035743439,p,30_Oct,302,2538,177,2354
early,27-03-46,bud10_flower_s.tif,0.039642296,p,30_Oct,302,2538,177,2354
early,27-04-34,bud10_flower_s.tif,0.033065435,p,30_Oct,302,2538,176,2348
early,27-04-34,bud9_flower_s.tif,0.026977996,p,30_Oct,302,2538,176,2348
early,27-04-34,bud8_flower_s.tif,0.032054622,p,30_Oct,302,2538,176,2348
early,27-04-34,bud7_flower_s.tif,0.031871542,p,30_Oct,302,2538,176,2348
early,27-04-34,bud6_flower_s.tif,0.031413195,p,30_Oct,302,2538,176,2348
early,27-04-34,bud5_flower_s.tif,0.033701705,p,30_Oct,302,2538,176,2348
early,27-04-34,bud4_flower_l.tif,0.031223667,p,30_Oct,302,2538,176,2348
early,27-04-34,bud3_flower_l.tif,0.034345712,p,30_Oct,302,2538,176,2348
early,27-04-34,bud2_flower_l.tif,0.029385123,p,30_Oct,302,2538,176,2348
early,27-04-34,bud1_flower_l.tif,0.01684215,p,30_Oct,302,2538,176,2348
late,27-02-19,bud8_flower_s.tif,0.030458941,p*,30_Oct,302,2538,167,2264
late,27-02-19,bud6_flower_l.tif,0.030440272,p,30_Oct,302,2538,167,2264
late,27-02-19,bud5_flower_l.tif,0.031094783,p,30_Oct,302,2538,167,2264
late,27-02-19,bud2_flower_l.tif,0.035646713,p,30_Oct,302,2538,167,2264
late,27-02-19,bud10_flower_s.tif,0.037111676,p,30_Oct,302,2538,167,2264
late,27-02-19,bud1_flower_l.tif,0.037813409,p,30_Oct,302,2538,167,2264
late,27-02-19,bud9_flower_s.tif,0.038362496,p,30_Oct,302,2538,167,2264
late,27-02-19,bud4_flower_l.tif,0.039334379,p,30_Oct,302,2538,167,2264
late,27-02-19,bud3_fliower_l.tif,0.03969458,p,30_Oct,302,2538,167,2264
late,27-02-19,bud7_flower_s.tif,0.041877749,p,30_Oct,302,2538,167,2264
late,27-03-08,bud9_flower_s.tif,0.018396221,p*,30_Oct,302,2538,170,2298
late,27-03-08,bud8_flower_s.tif,0.018723238,p*,30_Oct,302,2538,170,2298
late,27-03-08,bud6_flower_s.tif,0.020779554,p*,30_Oct,302,2538,170,2298
late,27-03-08,bud1_flower_l.tif,0.012544563,p,30_Oct,302,2538,170,2298
late,27-03-08,bud7_flower_s.tif,0.020659202,p,30_Oct,302,2538,170,2298
late,27-03-08,bud4_flower_l.tif,0.02126157,p,30_Oct,302,2538,170,2298
late,27-03-08,bud2_flower_l.tif,0.022742263,p,30_Oct,302,2538,170,2298
late,27-03-08,bud5_flower_l.tif,0.023528806,p,30_Oct,302,2538,170,2298
late,27-03-08,bud10_flower_s.tif,0.023623629,p,30_Oct,302,2538,170,2298
late,27-03-08,bud3_flower_l.tif,0.028384825,p,30_Oct,302,2538,170,2298
late,27-04-12,bud10_flower_s.tif,0.027402461,p,30_Oct,302,2538,168,2276
late,27-04-12,bud9_flower_s.tif,0.032724081,p,30_Oct,302,2538,168,2276
late,27-04-12,bud8_flower_s.tif,0.027640503,p,30_Oct,302,2538,168,2276
late,27-04-12,bud7_flower_l.tif,0.026815826,p,30_Oct,302,2538,168,2276
late,27-04-12,bud6_flower_l.tif,0.026149844,p,30_Oct,302,2538,168,2276
late,27-04-12,bud5_flower_l.tif,0.030632521,p,30_Oct,302,2538,168,2276
late,27-04-12,bud4_flower_l.tif,0.025630966,p,30_Oct,302,2538,168,2276
late,27-04-12,bud3_flower_l.tif,0.030282145,p,30_Oct,302,2538,168,2276
late,27-04-12,bud2_flower_l.tif,0.020980678,p,30_Oct,302,2538,168,2276
late,27-04-12,bud1_flower_l.tif,0.025122786,p,30_Oct,302,2538,168,2276
mid,balaton,bud10_flower_s.tif,0.023814627,p,30_Oct,302,2538,175,2337
mid,balaton,bud9_flower_s.tif,0.021077267,p,30_Oct,302,2538,175,2337
mid,balaton,bud8_flower_s.tif,0.025278395,p,30_Oct,302,2538,175,2337
mid,balaton,bud7_flower_s.tif,0.027203192,p,30_Oct,302,2538,175,2337
mid,balaton,bud6_flower_l.tif,0.032984169,p,30_Oct,302,2538,175,2337
mid,balaton,bud5_flower_l.tif,0.031105475,p,30_Oct,302,2538,175,2337
mid,balaton,bud4_flower_l.tif,0.036487991,p,30_Oct,302,2538,175,2337
mid,balaton,bud3_flower_l.tif,0.027995174,p,30_Oct,302,2538,175,2337
mid,balaton,bud2_flower_s.tif,0.027611532,p,30_Oct,302,2538,175,2337
mid,balaton,bud1_flower_s.tif,0.028263559,p,30_Oct,302,2538,175,2337
mid,mont,bud10_flower_s.tif,0.033624232,p,30_Oct,302,2538,175,2337
mid,mont,bud9_flower_s.tif,0.024735161,p,30_Oct,302,2538,175,2337
mid,mont,bud8_flower_s.tif,0.031302509,p,30_Oct,302,2538,175,2337
mid,mont,bud7_flower_s.tif,0.032118149,p,30_Oct,302,2538,175,2337
mid,mont,bud6_flower_s.tif,0.026430151,p,30_Oct,302,2538,175,2337
mid,mont,bud5_flower_s.tif,0.033033059,p,30_Oct,302,2538,175,2337
mid,mont,bud4_flower_l.tif,0.03305158,p,30_Oct,302,2538,175,2337
mid,mont,bud3_flower_l.tif,0.030764676,p,30_Oct,302,2538,175,2337
mid,mont,bud2_flower_l.tif,0.035199951,p,30_Oct,302,2538,175,2337
mid,mont,bud1_flower_l.tif,0.026866493,p,30_Oct,302,2538,175,2337
early,27-03-25,bud10_flower_l.tif,0.043123856,p**,28_Nov,331,2558,206,2318
early,27-03-25,bud2_flower_s.tif,0.039429949,p*,28_Nov,331,2558,206,2374
early,27-03-25,bud9_flower_l.tif,0.050547874,p,28_Nov,331,2558,206,2374
early,27-03-25,bud8_flower_l.tif,0.050986468,p,28_Nov,331,2558,206,2374
early,27-03-25,bud7_flower_l.tif,0.04913279,p,28_Nov,331,2558,206,2374
early,27-03-25,bud6_flower_s.tif,0.048583514,p,28_Nov,331,2558,206,2374
early,27-03-25,bud5_flower_s.tif,0.036676328,p,28_Nov,331,2558,206,2374
early,27-03-25,bud4_flower_s.tif,0.040787105,p,28_Nov,331,2558,206,2374
early,27-03-25,bud3_flower_s.tif,0.046548814,p,28_Nov,331,2558,206,2374
early,27-03-25,bud1_flower_s.tif,0.044474806,p,28_Nov,331,2558,206,2374
early,27-03-46,bud10_flower_s.tif,0.038793622,p,28_Nov,331,2558,206,2374
early,27-03-46,bud9_flower_s.tif,0.044228494,p,28_Nov,331,2558,206,2374
early,27-03-46,bud8_flower_s.tif,0.031983227,p,28_Nov,331,2558,206,2374
early,27-03-46,bud7_flower_s.tif,0.041646341,p,28_Nov,331,2558,206,2374
early,27-03-46,bud6_flower_s.tif,0.035162812,p,28_Nov,331,2558,206,2374
early,27-03-46,bud5_flower_s.tif,0.037838234,p,28_Nov,331,2558,206,2374
early,27-03-46,bud4_flower_s.tif,0.036695466,p,28_Nov,331,2558,206,2374
early,27-03-46,bud3_flower_s.tif,0.045049438,p,28_Nov,331,2558,206,2374
early,27-03-46,bud2_flower_s.tif,0.03816762,p,28_Nov,331,2558,206,2374
early,27-03-46,bud11_flower_s.tif,0.037223156,p,28_Nov,331,2558,206,2374
early,27-04-34,bud12_flower_s.tif,0.031102473,p,28_Nov,331,2558,205,2368
early,27-04-34,bud11_flower_s.tif,0.032054622,p,28_Nov,331,2558,205,2368
early,27-04-34,bud9_flower_s.tif,0.033783576,p,28_Nov,331,2558,205,2368
early,27-04-34,bud7_flower_s.tif,0.031199815,p,28_Nov,331,2558,205,2368
early,27-04-34,bud6_flower_s.tif,0.02784892,p,28_Nov,331,2558,205,2368
early,27-04-34,bud5_flower_s.tif,0.032059135,p,28_Nov,331,2558,205,2368
early,27-04-34,bud4_flower_s.tif,0.033632728,p,28_Nov,331,2558,205,2368
early,27-04-34,bud3_flower_s.tif,0.031059926,p,28_Nov,331,2558,205,2368
early,27-04-34,bud2_flower_s.tif,0.033451581,p,28_Nov,331,2558,205,2368
early,27-04-34,bud1_flower_s.tif,0.033980195,p,28_Nov,331,2558,205,2368
late,27-02-19,bud3_flower_s.tif,0.019408021,p*,28_Nov,331,2558,196,2284
late,27-02-19,bud10_flower_s.tif,0.035875133,p,28_Nov,331,2558,196,2284
late,27-02-19,bud9_flower_s.tif,0.042837553,p,28_Nov,331,2558,196,2284
late,27-02-19,bud8_flower_s.tif,0.035502852,p,28_Nov,331,2558,196,2284
late,27-02-19,bud7_flower_s.tif,0.037800231,p,28_Nov,331,2558,196,2284
late,27-02-19,bud6_flower_s.tif,0.047795806,p,28_Nov,331,2558,196,2284
late,27-02-19,bud5_flower_s.tif,0.031225466,p,28_Nov,331,2558,196,2284
late,27-02-19,bud4_flower_s.tif,0.040824601,p,28_Nov,331,2558,196,2284
late,27-02-19,bud2_flower_s.tif,0.047755174,p,28_Nov,331,2558,196,2284
late,27-02-19,bud1_flower_s.tif,0.035434765,p,28_Nov,331,2558,196,2284
late,27-03-08,bud9_flower_s.tif,0.018718983,p*,28_Nov,331,2558,199,2318
late,27-03-08,bud10_flower_s.tif,0.024924402,p,28_Nov,331,2558,199,2318
late,27-03-08,bud8_flower_s.tif,0.023367121,p,28_Nov,331,2558,199,2318
late,27-03-08,bud7_flower_s.tif,0.018413848,p,28_Nov,331,2558,199,2318
late,27-03-08,bud6_flower_s.tif,0.021703468,p,28_Nov,331,2558,199,2318
late,27-03-08,bud5_flower_s.tif,0.021369765,p,28_Nov,331,2558,199,2318
late,27-03-08,bud4_flower_s.tif,0.020521223,p,28_Nov,331,2558,199,2318
late,27-03-08,bud3_flower_s.tif,0.019277586,p,28_Nov,331,2558,199,2318
late,27-03-08,bud2_flower_s.tif,0.019550505,p,28_Nov,331,2558,199,2318
late,27-03-08,bud1_flower_s.tif,0.025455045,p,28_Nov,331,2558,199,2318
late,27-04-12,bud10_flower_i.tif,0.025334082,p,28_Nov,331,2558,197,2296
late,27-04-12,bud9_flower_i.tif,0.026148061,p,28_Nov,331,2558,197,2296
late,27-04-12,bud8_flower_i.tif,0.028191477,p,28_Nov,331,2558,197,2296
late,27-04-12,bud7_flower_i.tif,0.024554873,p,28_Nov,331,2558,197,2296
late,27-04-12,bud6_flower_i.tif,0.026279117,p,28_Nov,331,2558,197,2296
late,27-04-12,bud5_flower_i.tif,0.026733804,p,28_Nov,331,2558,197,2296
late,27-04-12,bud4_flower_i.tif,0.025464247,p,28_Nov,331,2558,197,2296
late,27-04-12,bud3_flower_s.tif,0.026508244,p,28_Nov,331,2558,197,2296
late,27-04-12,bud2_flower_s.tif,0.024563789,p,28_Nov,331,2558,197,2296
late,27-04-12,bud1_flower_s.tif,0.029127597,p,28_Nov,331,2558,197,2296
mid,balaton,bud10_flower_s.tif,0.037146604,p,28_Nov,331,2558,204,2357
mid,balaton,bud9_flower_s.tif,0.037396877,p,28_Nov,331,2558,204,2357
mid,balaton,bud8_flower_s.tif,0.036182559,p,28_Nov,331,2558,204,2357
mid,balaton,bud7_flower_s.tif,0.03731702,p,28_Nov,331,2558,204,2357
mid,balaton,bud6_flower_s.tif,0.031736097,p,28_Nov,331,2558,204,2357
mid,balaton,bud5_flower_s.tif,0.03731702,p,28_Nov,331,2558,204,2357
mid,balaton,bud4_flower_s.tif,0.035883713,p,28_Nov,331,2558,204,2357
mid,balaton,bud3_flower_s.tif,0.042549701,p,28_Nov,331,2558,204,2357
mid,balaton,bud2_flower_s.tif,0.036145512,p,28_Nov,331,2558,204,2357
mid,balaton,bud1_flower_s.tif,0.043167151,p,28_Nov,331,2558,204,2357
mid,mont,bud11_flower_s.tif,0.025434493,p,28_Nov,331,2558,204,2357
mid,mont,bud10_flower_s.tif,0.031290656,p,28_Nov,331,2558,204,2357
mid,mont,bud9_flower_s.tif,0.029740866,p,28_Nov,331,2558,204,2357
mid,mont,bud8_flower_s.tif,0.025366337,p,28_Nov,331,2558,204,2357
mid,mont,bud7_flower_s.tif,0.033719797,p,28_Nov,331,2558,204,2357
mid,mont,bud5_flower_s.tif,0.029341565,p,28_Nov,331,2558,204,2357
mid,mont,bud4_flower_s.tif,0.029003011,p,28_Nov,331,2558,204,2357
mid,mont,bud3_flower_s.tif,0.02883855,p,28_Nov,331,2558,204,2357
mid,mont,bud2_flower_s.tif,0.026373849,p,28_Nov,331,2558,204,2357
mid,mont,bud1_flower_s.tif,0.025034451,p,28_Nov,331,2558,204,2357
early,27-03-25,bud1_flower_s_w.tif,0.043994836,p,27_Dec,360,2559,235,2375
early,27-03-25,bud10_flower_s_n.tif,0.051270933,p,27_Dec,360,2559,235,2375
early,27-03-25,bud11_flower_s_e.tif,0.048139749,p,27_Dec,360,2559,235,2375
early,27-03-25,bud12_flower_s_e.tif,0.048341461,p,27_Dec,360,2559,235,2375
early,27-03-25,bud13_flower_s_e.tif,0.050772343,p,27_Dec,360,2559,235,2375
early,27-03-25,bud2_flower_s_w.tif,0.042753534,p,27_Dec,360,2559,235,2375
early,27-03-25,bud3_flower_s_w.tif,0.044837887,p,27_Dec,360,2559,235,2375
early,27-03-25,bud4_flower_s_s.tif,0.047868732,p,27_Dec,360,2559,235,2375
early,27-03-25,bud5_flower_s_s.tif,0.040627805,p,27_Dec,360,2559,235,2375
early,27-03-25,bud6_flower_s_s.tif,0.04439619,p,27_Dec,360,2559,235,2375
early,27-03-25,bud8_flower_s_n.tif,0.044673414,p,27_Dec,360,2559,235,2375
early,27-03-25,bud9_flower_s_n.tif,0.054143512,p,27_Dec,360,2559,235,2375
early,27-03-46,bud1_flower_s_w.tif,0.042627778,p,27_Dec,360,2559,235,2375
